"EDUC_MINHS","EDUC_HSONLY","EDUC_MINBA","EDUC_SOMECOLL","EDUC_MIN9TH","EDUC_MINHS_WHITE","EDUC_MINBA_WHITE","EDUC_MINHS_BLACK","EDUC_MINBA_BLACK","EDUC_MINHS_LATINO","EDUC_MINBA_LATINO","EDUC_MINHS_WHITENH","EDUC_MINBA_WHITENH","RACE_HISP","RACE_WHITENH","RACE_BLACKNH","RACE_ASIANNH","RACE_OTHERNH","RACE_MULTIPLENH","BIRTH_FOREIGN","GEOID10"
0.8837077591,0.2178591656,0.4285444591,0.2373041344,0.960543704,0.8833570413,0.3207681366,0.5691056911,0.3902439024,0.6276391555,0.0249520154,0.9183514774,0.3405909798,0.0996040584,0.2056421678,0.0115070527,0.6076466221,0.0225191784,0.0530809206,0.4981440238,6001441401
0.9662714097,0.1338603426,0.6144927536,0.2179183136,0.982345191,0.9776609724,0.5703022339,0.95,0.46875,0.9144542773,0.2772861357,0.9764216366,0.5755894591,0.0922877751,0.1683003514,0.0240429073,0.6746809691,0.0083225448,0.0323654522,0.4766044017,6001441402
0.9588353414,0.1797188755,0.5859437751,0.1931726908,0.9759036145,0.9914320685,0.5042839657,0.9230769231,0.4166666667,0.931147541,0.3704918033,0.9898843931,0.5419075145,0.0809654751,0.1267949893,0.0238313474,0.6917201344,0.025664528,0.0510235258,0.4932783379,6001441501
0.9514418605,0.0958139535,0.7293023256,0.1263255814,0.9691162791,0.9866962306,0.7095343681,0.8513513514,0,0.8756756757,0.5513513514,0.9851485149,0.6757425743,0.0346936229,0.0877324348,0.0197179583,0.8257831025,0.0123549232,0.0197179583,0.5689504555,6001441503
0.9602110354,0.1714662563,0.6311277204,0.1576170587,0.980655089,0.9597315436,0.5089485459,1,0.5306122449,1,0.4315068493,0.9505494505,0.5151098901,0.0715789474,0.1619433198,0.0158704453,0.700242915,0.0118218623,0.0385425101,0.5091497976,6001441521
0.9187889078,0.1536502547,0.5079230334,0.2572156197,0.9725523486,0.9444444444,0.2063492063,1,0.0568181818,0.9031620553,0.2055335968,0.9588477366,0.2674897119,0.1224918785,0.133193197,0.066692146,0.6485763424,0.007643799,0.0214026371,0.4655073572,6001441522
0.962753575,0.0565347522,0.7475889591,0.1586298637,0.980046558,0.9257641921,0.5633187773,1,0.7058823529,1,0.3531914894,0.912371134,0.5721649485,0.0642824808,0.1172476234,0.0235400634,0.7530556813,0.0215029425,0.0203712087,0.5982344952,6001441523
0.9657079646,0.0730088496,0.7798672566,0.1128318584,0.9834070796,0.9585062241,0.7178423237,1,0.2604166667,0.8863636364,0.3863636364,0.9530516432,0.7323943662,0.0253855279,0.0790035587,0.0227758007,0.8552787663,0,0.0175563464,0.593594306,6001441524
0.8918096292,0.2506917543,0.3649695628,0.2761483121,0.9629219701,0.8992366412,0.2702290076,1,0.303030303,0.8226691042,0.0859232176,0.9125475285,0.3003802281,0.1682055399,0.2753914091,0.0903251706,0.3920112405,0.0513849859,0.022681654,0.3847852268,6001441601
0.8719081272,0.2075971731,0.417844523,0.2464664311,0.9429328622,0.9478643216,0.2663316583,1,0.5053763441,0.7031847134,0.0929936306,0.9746008708,0.3076923077,0.1771231357,0.2177985948,0.0177492913,0.5222482436,0.0527548379,0.0123258967,0.4887218045,6001441602
0.9191038139,0.2211390457,0.465024799,0.2329399692,0.9387720198,0.9640044994,0.3205849269,0.8376068376,0.4743589744,0.8659459459,0.0540540541,0.9568733154,0.3625336927,0.2030022282,0.2519057113,0.0413979125,0.4669872171,0.003049138,0.0336577929,0.4812947109,6001441700
0.9391255183,0.2438748587,0.4747455711,0.2205050886,0.968149265,0.9418770843,0.3596950929,0.7446808511,0.3333333333,0.8813559322,0.1084745763,0.9593621399,0.3698559671,0.1167970304,0.3446904415,0.0186928278,0.4991382739,0.0083521145,0.0123293119,0.4271510009,6001441800
0.9163319946,0.218206158,0.5281124498,0.1700133869,0.9605087015,0.7967377666,0.4717691343,0.96875,0.23046875,0.8254847645,0.203601108,0.8645833333,0.5017361111,0.2573548222,0.1634689179,0.0670248145,0.4151957022,0.0212330519,0.0757226912,0.4108467639,6001441921
0.9362820232,0.2250930589,0.6334574119,0.0777315524,0.9721918108,0.9465116279,0.5744186047,0.9565217391,0.6086956522,0.8564593301,0.1674641148,0.9479695431,0.5634517766,0.09328,0.14784,0.02864,0.67344,0.00496,0.05184,0.61136,6001441923
0.9220968329,0.1121223153,0.706042956,0.1039315617,0.9908991627,1,0.6378205128,1,0.2727272727,0.8153526971,0.255186722,1,0.6445035461,0.1181660206,0.1801898142,0.0292741612,0.6213073119,0.0061489106,0.0449137816,0.5026066034,6001441924
0.9887793268,0.0530431826,0.8000680041,0.1356681401,1,0.9471910112,0.7404494382,1,0.2951289398,1,0.1171662125,0.9423312883,0.7558282209,0.075298313,0.1474420518,0.0604855301,0.683582499,0.0163214923,0.0168701138,0.6387326841,6001441925
0.9121298949,0.1926138173,0.4988857052,0.2206303725,0.9621139764,0.8598949212,0.2854640981,1,0.5309734513,0.7991803279,0.1034836066,0.9660493827,0.4166666667,0.3294885745,0.0868335147,0.0383025027,0.4905331882,0.0126224157,0.0422198041,0.5055495103,6001441926
0.9326041975,0.1120307419,0.7011528229,0.1194206326,0.9896541531,0.9328244275,0.520610687,1,0.9193548387,0.9417475728,0.3398058252,0.9468438538,0.5398671096,0.0970614426,0.1364648264,0.0325022262,0.6562778272,0.0198130009,0.0578806768,0.6182101514,6001441927
0.9149277689,0.0493579454,0.6886035313,0.1769662921,0.9634831461,0.9533678756,0.4196891192,0.3333333333,0,0.786407767,0.0970873786,0.9813278008,0.4834024896,0.0789704592,0.1523837379,0.0008774495,0.7355952033,0.0099444282,0.0222287218,0.4858145657,6001442000
0.9358706986,0.0659541189,0.747653806,0.1222627737,0.9645464025,0.8929618768,0.495601173,1,0,1,0.1851851852,0.8864696734,0.5101088647,0.0098864885,0.1338337605,0.0142804833,0.8053826437,0.0128158184,0.0238008056,0.5787257415,6001442100
0.9662792913,0.1529815203,0.6648885502,0.1484092208,0.9897123262,0.9628008753,0.4077315828,0.8148148148,0.6790123457,0.9446366782,0.2422145329,0.9710982659,0.4186622626,0.0599491503,0.1924260672,0.0141843972,0.7034658103,0.0125786164,0.0173959588,0.5020741335,6001442200
0.9048002145,0.2443014213,0.4700992223,0.1903995709,0.9758648431,0.8382066277,0.3557504873,1,0.1532846715,0.7269890796,0.127925117,0.9147286822,0.4302325581,0.1837700146,0.1763100437,0.038937409,0.5458515284,0.0121906841,0.0429403202,0.5327510917,6001442301
0.9319233311,0.209297202,0.5225820665,0.2000440626,0.9559374312,0.8985507246,0.3169082126,0.7142857143,0.2521008403,0.9506493506,0.1948051948,0.8869752422,0.3143164693,0.1138862708,0.1721646246,0.0501099592,0.6010053409,0.0262331134,0.0366006912,0.5356581841,6001442302
0.8877233877,0.2294094794,0.3657731158,0.2925407925,0.945998446,0.9369306237,0.2852137351,0.8959537572,0.612716763,0.8228279387,0.0545144804,0.9764065336,0.3230490018,0.2471416007,0.2063910877,0.0408970976,0.4895924949,0.0020521841,0.013925535,0.4315450015,6001442400
0.8912256507,0.3516635063,0.3433890708,0.1961730736,0.9496638511,0.9084073821,0.3205741627,0.9152542373,0.2711864407,0.8733221477,0.1224832215,0.8835794961,0.3145091225,0.2339300244,0.1697857337,0.0339029021,0.477488473,0.0253593708,0.0595334961,0.4822348793,6001442500
0.9686143573,0.2360601002,0.4597662771,0.27278798,0.9846410684,0.9603825137,0.4221311475,1,0.125,0.9864253394,0.2918552036,0.9554189085,0.3835511145,0.2060096154,0.3509615385,0.0038461538,0.4016826923,0.0045673077,0.0329326923,0.3733173077,6001442601
0.9136690647,0.2946642686,0.4115707434,0.2074340528,0.9643285372,0.9528865295,0.4074319841,1,0.4690265487,0.7580853816,0.0802069858,0.9693721286,0.4226646248,0.2789088753,0.3370231271,0.0361731568,0.3091520063,0.0007906701,0.0379521645,0.3739869539,6001442602
0.9740955784,0.1094238499,0.5663242519,0.2983474766,0.9955337204,0.9694793537,0.4667863555,1,0,0.9078014184,0.2730496454,0.9917695473,0.4773662551,0.1535433071,0.3687664042,0.0505249344,0.3937007874,0.0036089239,0.029855643,0.3179133858,6001442700
0.8946113495,0.2236528374,0.4306151645,0.2403433476,0.9403910348,0.9359795134,0.3329065301,1,0.6774193548,0.8686440678,0.0889830508,0.9617021277,0.3531914894,0.1670054201,0.308604336,0.0145663957,0.4651084011,0.004403794,0.0403116531,0.4075203252,6001442800
0.9344907822,0.281904421,0.4213352425,0.2312511187,0.970288169,0.8938321537,0.2229524772,1,0.0866141732,0.8626760563,0.1208920188,0.9279907085,0.2241579559,0.1703388739,0.2649143152,0.0380105656,0.4657904909,0.0483185157,0.0126272388,0.4632135034,6001442900
0.9187347932,0.3201946472,0.3148418491,0.2836982968,0.9742092457,0.9187969925,0.2496240602,0.9431818182,0.6477272727,0.7981790592,0.0303490137,0.9591474245,0.2593250444,0.354202698,0.2279488066,0.0491179523,0.3047388447,0.0456589415,0.0183327568,0.3244552058,6001443001
0.8992805755,0.2877697842,0.3595066804,0.252004111,0.9469681398,0.8767361111,0.1510416667,0.8880597015,0.0447761194,0.8158295282,0.0776255708,0.8815399803,0.163869694,0.1748917749,0.1728715729,0.0298701299,0.5818181818,0.0154401154,0.0251082251,0.4682539683,6001443002
0.9645892351,0.0331444759,0.7575070822,0.1739376771,0.9906515581,0.9809384164,0.5865102639,1,0,0.8596491228,0.2865497076,0.9982817869,0.6701030928,0.0558736426,0.1441263574,0.0057255676,0.7642645607,0.0106614018,0.0193484699,0.5070088845,6001443102
0.9632183908,0.0518883415,0.7931034483,0.118226601,0.9747126437,1,0.6719101124,NA,NA,1,0.5084745763,1,0.6577017115,0.033357682,0.1102994887,0.0019478938,0.8173849525,0.0070611152,0.0299488678,0.5646457268,6001443103
0.9745916515,0.1081151154,0.7435830957,0.1228934405,0.9922219341,0.9657534247,0.5136986301,1,0,1,0.6888888889,0.9645808737,0.5005903188,0.0115658363,0.1797153025,0.0033807829,0.7695729537,0.0101423488,0.0256227758,0.5565836299,6001443104
0.9703084462,0.0527529547,0.7780340156,0.1395214759,0.9901989046,0.9907407407,0.6074074074,1,0.5737704918,0.703125,0,1,0.6223908918,0.0244514107,0.1393939394,0.0154649948,0.7857889237,0.0079414838,0.0269592476,0.5822361546,6001443105
0.9638752053,0.0331691297,0.7983579639,0.1323481117,0.9822660099,1,0.6976744186,NA,NA,1,0.2333333333,1,0.7142857143,0.0074019245,0.1801134962,0,0.748334567,0.0150505798,0.0490994325,0.530224525,6001443200
0.9528043776,0.139876881,0.639876881,0.1730506156,0.9709302326,0.9351230425,0.3982102908,1,0.4861111111,0.9233716475,0.1149425287,0.954050786,0.4014510278,0.0877152698,0.2546498278,0.0144661309,0.5960964409,0.0027554535,0.0443168772,0.4500574053,6001443301
0.9590909091,0.0940909091,0.7327272727,0.1322727273,0.9877272727,0.8857142857,0.4142857143,1,0.8701298701,0.92039801,0.4029850746,0.9428571429,0.4642857143,0.0920427553,0.0504750594,0.0380047506,0.7948337292,0.0074228029,0.0172209026,0.5982779097,6001443321
0.9424175824,0.0843956044,0.6461538462,0.2118681319,0.9824175824,0.9543973941,0.3615635179,1,0.2,0.8188976378,0.1496062992,0.9744525547,0.3905109489,0.0453446191,0.1916565901,0.0163240629,0.7004232164,0.0133010883,0.0329504232,0.4879081016,6001443322
0.8964753959,0.2940575515,0.3134684148,0.2889494296,0.978545888,0.9390326975,0.2796321526,1,1,0.8764044944,0.2247191011,0.9377690802,0.2700587084,0.2882477501,0.3976971943,0.010984648,0.2724986765,0.004235045,0.0263366861,0.2918210693,6001444100
0.8827487765,0.3395187602,0.2712071778,0.2720228385,0.9514681892,0.9125,0.289375,0.8423913043,0.1413043478,0.8622412562,0.0663811563,0.942114094,0.3473154362,0.3333802025,0.1934758155,0.0542744657,0.3506749156,0.0199662542,0.0482283465,0.3766872891,6001444200
0.9130434783,0.2331334333,0.3530734633,0.3268365817,0.9647676162,0.9332042594,0.3146176186,1,0.2333333333,0.8059299191,0.2318059299,0.9581447964,0.2941176471,0.3244399698,0.3289705512,0.0465643091,0.2683110999,0,0.03171407,0.3335011326,6001444301
0.9221540179,0.4260602679,0.30078125,0.1953125,0.9760044643,0.9289215686,0.2892156863,0.9221556886,0.497005988,0.8975234842,0.0811272417,0.9477124183,0.3202614379,0.3974927676,0.1419479267,0.0455159113,0.3660559306,0.0271938284,0.0217936355,0.3641272903,6001444302
0.8590333717,0.3788837745,0.1890103567,0.2911392405,0.9364211738,0.8729763387,0.1805728518,1,0.4492753623,0.8053605616,0.0421186981,0.9262295082,0.1918032787,0.534051488,0.143144057,0.0492970604,0.2046740917,0.0140587913,0.0547745116,0.351287201,6001444400
0.8712611156,0.3278092158,0.293047696,0.2504042037,0.9333063864,0.937150838,0.3177374302,0.9482071713,0.3864541833,0.7817817818,0.0840840841,0.9790145985,0.3923357664,0.4757914339,0.184490556,0.0408353285,0.2551210428,0.0143655227,0.029396116,0.3808193669,6001444500
0.8911074994,0.2103552357,0.3786858602,0.3020664035,0.9551892268,0.852972973,0.2118918919,0.8829787234,0.2127659574,0.8436893204,0.1203883495,0.8693602694,0.2390572391,0.2533264213,0.3188180404,0.0136512874,0.3773976153,0.009849663,0.0269569725,0.3350613444,6001444601
0.9602516443,0.156133829,0.6454103517,0.1587074635,0.9782670861,0.9700910273,0.4629388817,0.7894736842,0.5736842105,0.9509803922,0.4640522876,0.9597902098,0.4353146853,0.1150558843,0.1595441595,0.0596099058,0.6237124699,0.0153407846,0.026736796,0.543721236,6001444602
0.9643759474,0.0725113694,0.7569479535,0.1349166246,0.9888832744,0.9873595506,0.6875,1,0.9324324324,0.9238754325,0.6470588235,0.9855653569,0.6872493986,0.0806956522,0.3194782609,0.0443478261,0.472173913,0.0055652174,0.0777391304,0.3980869565,6001450101
0.9087980173,0.1506815366,0.5452292441,0.2128872367,0.9618339529,0.9117451891,0.4147312541,0.8249027237,0.1712062257,0.7699346405,0.1790849673,0.9694656489,0.5104961832,0.176200565,0.2475282486,0.063559322,0.416490113,0.0178319209,0.0783898305,0.3915960452,6001450102
0.9505437597,0.1338684619,0.6403417918,0.176333506,0.9826514759,0.9770875764,0.632892057,1,0.8734177215,1,0.6532951289,0.9729241877,0.6287605295,0.1037376049,0.4189549962,0.0312738368,0.384057971,0.004576659,0.0573989321,0.4031273837,6001450200
0.9507002801,0.1336134454,0.5260504202,0.2910364146,0.9619047619,0.9629005059,0.465851602,0.9943502825,0.9943502825,0.9381270903,0.3461538462,0.97375193,0.4976839938,0.2064466616,0.4994244052,0.0312739831,0.2338833461,0.0011511896,0.0278204144,0.2283192632,6001450300
0.9504816956,0.1246628131,0.5346820809,0.2911368015,0.9709055877,0.9493752003,0.4421659724,1,0.1472868217,0.8998793727,0.369119421,0.9713740458,0.4461832061,0.1390337634,0.4833928081,0.0333516333,0.2664013176,0.0148229481,0.0629975295,0.2825967609,6001450400
0.9570416298,0.1093888397,0.5779450841,0.2697077059,0.9787422498,0.9635653871,0.5478204294,NA,NA,0.6363636364,0.2,0.9795361528,0.5743519782,0.0890367554,0.595373891,0,0.2557034221,0.0063371356,0.0535487959,0.2243346008,6001450501
0.9621607516,0.1012526096,0.6521398747,0.2087682672,0.9825156576,0.9692603266,0.5869356388,0.975308642,0.1111111111,0.94,0.5933333333,0.9754666667,0.5776,0.0883424408,0.460291439,0.0147540984,0.3905282332,0.0142076503,0.0318761384,0.2810564663,6001450502
0.9812912693,0.0719002201,0.6995597946,0.2098312546,0.9856933236,0.9871547848,0.6210661529,1,1,1,0.5801526718,0.9860821155,0.6200417537,0.0612469102,0.506179621,0.0167536391,0.3608898654,0.0052183466,0.0497116177,0.2944246086,6001450601
0.9791695989,0.0954257565,0.6765657987,0.2071780436,0.9976073188,0.9798122066,0.5699530516,1,0.7920792079,1,0.4078624079,0.978100331,0.585688821,0.0824159766,0.5094008768,0.0266926449,0.3386264004,0.0081831466,0.0346809547,0.3412566975,6001450602
0.9537572254,0.1728598954,0.4693091109,0.3115882191,0.9807321773,0.9586846543,0.360455312,0.7846153846,0.3076923077,0.8505434783,0.1956521739,0.96025878,0.3840110906,0.1177497575,0.5524733269,0.0137730359,0.2935014549,0.003685742,0.0188166828,0.2651794374,6001450603
0.9840062926,0.0943890928,0.6601992659,0.2294179339,0.989512323,0.9935459377,0.5971905847,0.6304347826,0,0.9478527607,0.4478527607,0.9929867987,0.6126237624,0.0946412352,0.5820163488,0.0052679382,0.276657584,0,0.0414168937,0.2824704814,6001450604
0.9759124088,0.0773722628,0.6799270073,0.2186131387,0.996350365,0.9747149232,0.6261774913,1,1,0.9514925373,0.7276119403,0.9791666667,0.6195175439,0.0919599281,0.6198304649,0.0092473671,0.2373490881,0.0197790907,0.0218340611,0.1972771641,6001450605
0.9809350885,0.0941897413,0.6802088062,0.2065365411,0.9929641398,0.9724396053,0.6270840422,0.8125,0.8125,0.8884462151,0.438247012,0.9807552651,0.6350762527,0.0615606012,0.6018548129,0.0063959066,0.2814198913,0.0081547809,0.040614007,0.2587144228,6001450606
0.9552026547,0.1578573122,0.5356719602,0.2616733823,0.9888599194,0.9575151732,0.461977865,1,0.4939759036,0.9064171123,0.4144385027,0.9623165411,0.4744149147,0.1203428372,0.5350708414,0.0222144481,0.2774182263,0.0129438517,0.0320097953,0.3078537695,6001450607
0.9447862964,0.0612007317,0.7272576085,0.1563279561,0.9635789124,0.9580854516,0.6744186047,0.5555555556,0.3333333333,0.9442724458,0.5263157895,0.9602322206,0.679245283,0.0617729176,0.5582829223,0.0207073057,0.3221265705,0.0011633318,0.0359469521,0.3199162401,6001450701
0.9077148438,0.1101074219,0.5334472656,0.2641601563,0.9296875,0.930525558,0.5529157667,0.9569892473,0.2365591398,0.5545722714,0.1474926254,0.9789699571,0.625751073,0.1977101846,0.5316131237,0.0271701982,0.1927546138,0.0046138072,0.0461380725,0.248632946,6001450741
0.9771501926,0.1219512195,0.6400513479,0.2151476252,0.9871630295,0.9779215836,0.5671869052,1,0.59375,0.9171270718,0.3591160221,0.9800424628,0.6016985138,0.1008094187,0.581861663,0.0058866814,0.256254599,0.0099337748,0.0452538631,0.3130978661,6001450742
0.9660697455,0.0640904807,0.7660226202,0.1359566447,0.9764373233,0.9677419355,0.5863377609,0.8936170213,0.2978723404,0.9005235602,0.1989528796,0.9840595112,0.6323060574,0.0578994614,0.197486535,0.0534111311,0.6083183722,0.0255834829,0.0573010174,0.5432375823,6001450743
0.954482118,0.1093822573,0.6351602415,0.2099396191,0.9725963771,0.9862453532,0.6092936803,1,0,0.9230769231,0.3076923077,0.9853985793,0.6183898974,0.0722142516,0.5616132632,0.0109995218,0.3022477284,0.0181731229,0.0347521122,0.2440618524,6001450744
0.9450171821,0.0764604811,0.7046821306,0.1638745704,0.974871134,0.9830415755,0.5464989059,1,1,0.8888888889,0.3333333333,0.9807930607,0.5749690211,0.0992252682,0.2929082241,0.0038736591,0.5808998808,0.0083432658,0.014749702,0.4246126341,6001450745
0.9660543131,0.089057508,0.5682907348,0.3087060703,0.9960063898,0.9517593644,0.479568672,1,0,0.8847736626,0.2181069959,0.9635549872,0.5210997442,0.1197163121,0.5758865248,0.0031205674,0.2672340426,0,0.0340425532,0.2490780142,6001450746
0.9599690083,0.1027892562,0.7202995868,0.1368801653,0.9790805785,0.968627451,0.568627451,0.9377431907,0.5019455253,0.8571428571,0.2594752187,0.9924741298,0.6349952963,0.0934280639,0.2444049734,0.0737122558,0.5451154529,0.0030195382,0.0403197158,0.4653641208,6001450750
0.9350991541,0.0400776591,0.7939259465,0.1010955485,0.9653307447,0.9730232558,0.6902325581,1,0.3275862069,0.8045977011,0.3850574713,0.9851537646,0.7253446448,0.0307581617,0.1199748179,0.0125011242,0.8107743502,0.0027880205,0.0232035255,0.5511286986,6001450751
0.96774878,0.0647146191,0.7436876724,0.1593464884,0.981328241,0.9534883721,0.6864771748,1,0.7088607595,0.9384615385,0.5307692308,0.9613428281,0.7029501526,0.0739479777,0.2069998638,0.0463026011,0.6200463026,0.0205638023,0.0321394525,0.4253030097,6001450752
0.9542885638,0.2119348404,0.4775598404,0.264793883,0.9765625,0.9679425837,0.4638755981,1,0.3517241379,0.9358778626,0.2106870229,0.9651439134,0.4972273567,0.1451909802,0.6160837552,0.0169121031,0.1685457892,0.0161067648,0.0371606075,0.2215830649,6001451101
0.946698762,0.0718707015,0.5952544704,0.2795735901,0.9625171939,0.9591018444,0.5954290297,1,1,0.8143712575,0.4071856287,0.9676705049,0.6116031887,0.0939295528,0.7719210592,0.0032475643,0.0724456658,0.0114913815,0.0469647764,0.1044216837,6001451102
0.9554583416,0.1904951283,0.3575263472,0.4074368662,0.9860807318,0.9712117247,0.3339439937,1,0,0.8515625,0.1536458333,0.9677224736,0.3622926094,0.2025990903,0.5759584146,0.012605588,0.1495776478,0.003768681,0.0554905783,0.1437296946,6001451201
0.9679031834,0.2028413575,0.4522494081,0.3128124178,0.9907918969,0.9828717201,0.402696793,0.9268292683,0,0.9010989011,0.2681318681,0.9856144677,0.4188244965,0.1468774094,0.6102544333,0.0079028527,0.1557440247,0.0067463377,0.0724749422,0.182922128,6001451202
0.9337539432,0.1596214511,0.3606729758,0.4134595163,0.9884332282,0.9451086957,0.3461956522,1,0.2315789474,0.9391727494,0.1824817518,0.9462535567,0.3797028138,0.1962914675,0.6340721425,0.0137621324,0.0901057511,0,0.0657685064,0.110821382,6001451300
0.9089309283,0.1187857457,0.4692036956,0.320941487,0.9707435108,0.9499687305,0.4796747967,0.8075601375,0.5326460481,0.7242744063,0.0817941953,0.9713541667,0.560639881,0.2036827653,0.5684057503,0.0544338556,0.1324503311,0,0.0410272977,0.1922145049,6001451401
0.895065584,0.2236102436,0.3222985634,0.349156777,0.9481574016,0.8999211978,0.3041765169,0.9642857143,0.2142857143,0.6422535211,0.1830985915,0.9722222222,0.3244047619,0.2781629116,0.5641247834,0.0155979203,0.089254766,0.0025996534,0.0502599653,0.1525129983,6001451403
0.804541768,0.1830900243,0.299270073,0.3221816707,0.8779399838,0.8139598791,0.2756251718,1,0.6868131868,0.5582914573,0.1110552764,0.9625282167,0.376523702,0.4754722301,0.3927262475,0.0451085424,0.0617423175,0.0004228926,0.0245277699,0.2318861009,6001451404
0.9509658247,0.1928677563,0.4430906389,0.3150074294,0.9809806835,0.9422288483,0.4487513977,1,0.8666666667,0.9354005168,0.1085271318,0.9472188388,0.4823386114,0.1625825698,0.6744086938,0.0089494993,0.0828894098,0.0144896655,0.0566801619,0.1615171532,6001451501
0.9500808875,0.186041137,0.4164548186,0.3475849318,0.9685694477,0.9398791541,0.3972809668,1,0.2566371681,0.754789272,0.2873563218,0.9753215155,0.4118873827,0.1535101909,0.6303785183,0.0182788742,0.1357165966,0.0054998382,0.0566159819,0.118731802,6001451503
0.959742351,0.1988727858,0.4122383253,0.3486312399,0.9855072464,0.9842041312,0.4155528554,1,0.4117647059,0.8364779874,0.0503144654,0.9915492958,0.4704225352,0.1907548274,0.5453481568,0.0099473376,0.2393212405,0.0093622001,0.0052662376,0.2562902282,6001451504
0.9545813586,0.1125592417,0.497235387,0.3447867299,0.9565560821,0.9665775401,0.486631016,1,0,0.880952381,0.4013605442,0.9798387097,0.4969758065,0.1395552955,0.7551199532,0.0096547689,0.0769455822,0.0029256875,0.0157987127,0.119953189,6001451505
0.9188829787,0.2296099291,0.302748227,0.3865248227,0.9485815603,0.9278728606,0.3471882641,1,0,0.7670807453,0.1614906832,0.9722455845,0.4146341463,0.4011816839,0.4392909897,0.059084195,0.0717872969,0.0150664697,0.0135893648,0.1872968981,6001451506
0.9514687101,0.1134099617,0.5739463602,0.2641123883,0.980587484,0.9714033019,0.5675117925,1,0,0.8695652174,0.3797101449,0.9722134512,0.5879381118,0.1066766132,0.7825438269,0.0016784782,0.0874673629,0.0072734054,0.0143603133,0.1007086908,6001451601
0.9423039312,0.1891257579,0.4324271465,0.3207510268,0.9728143947,0.9593380615,0.4271867612,1,0.3173076923,0.8101851852,0.2885802469,0.9703208556,0.4411764706,0.1641944485,0.693787634,0.01850492,0.0656484065,0.0042590689,0.0536055221,0.1182258775,6001451602
0.9811320755,0.221449851,0.4319761668,0.3277060576,0.997020854,0.9786756453,0.3995510662,1,0.8529411765,0.9583333333,0.2916666667,0.9825129534,0.4112694301,0.146529563,0.7165809769,0.0109254499,0.0552699229,0.0106041131,0.0600899743,0.0784061697,6001451701
0.9846866097,0.1171652422,0.5391737892,0.3283475783,1,0.9799440299,0.5186567164,NA,NA,0.9608294931,0.4585253456,0.9857142857,0.5153846154,0.193627451,0.5897058824,0,0.1696078431,0.0031862745,0.043872549,0.162745098,6001451703
0.96308933,0.1609801489,0.5291563275,0.2729528536,0.9860421836,0.9652777778,0.5211988304,1,0.5294117647,0.8779220779,0.4571428571,0.9765690377,0.5230125523,0.1318875857,0.722504979,0.0037618942,0.0829829608,0.0154901527,0.0433724275,0.1263553884,6001451704
1,0.1379310345,0.7413793103,0.1206896552,1,1,0.7413793103,NA,NA,1,0,1,0.86,0.1379310345,0.8620689655,0,0,0,0,0.0689655172,6001981900
0.6734693878,0.0816326531,0.5510204082,0.0408163265,0.9183673469,1,1,0.2941176471,0.2941176471,1,1,1,1,0.126984127,0.1587301587,0.3650793651,0.3174603175,0.0317460317,0,0.3015873016,6001982000
0.9446494465,0.0461254613,0.7878228782,0.110701107,0.9649446494,0.9748427673,0.8522012579,0.6981132075,0.6981132075,1,0.7,0.9726027397,0.852739726,0.0806174957,0.5283018868,0.0909090909,0.2367066895,0.0291595197,0.0343053173,0.2006861063,6001983200
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6001990000
